date,unemployment_rate,inflation_rate,gdp_growth,twitter_sentiment,google_trends_index,avg_temperature,stock_index_close,mobility_change,covid_cases
14/8/2022,4.42,1.04,1.95,0.2,57.8,7.6,2009.82,2.26,0
15/8/2022,4.45,0.94,2.17,0.226,57.8,5.8,1990.76,-2.8,0
16/8/2022,4.55,1.05,1.59,0.176,57.8,5.6,2014.13,0.08,0
17/8/2022,4.57,1.13,1.38,0.252,57.7,11.7,2012.57,1,0
18/8/2022,4.48,1.13,0.99,0.24,57.6,6.4,2008.5,-3.17,0
19/8/2022,4.37,0.89,1.43,0.061,57.6,8.8,1999.88,2.28,0
20/8/2022,4.54,1.06,1.69,0.368,57.7,7.8,1989.8,-2.45,0
21/8/2022,4.66,0.94,2.21,0.519,57.7,1.8,1999.91,-4.53,0
22/8/2022,4.73,1.17,1.93,0.356,57.8,10.8,2014.92,0.23,0
23/8/2022,4.5,1.15,1.82,0.273,57.8,8.5,2005.12,-0.25,0
24/8/2022,4.52,0.99,1.61,0.285,57.8,5.5,1988.29,0,0
25/8/2022,4.41,1,1.56,0.246,57.8,6.9,1992.58,-2.29,0
26/8/2022,4.59,1.03,2.15,0.294,57.8,4.5,2016.36,-1.88,0
27/8/2022,4.42,0.85,1.79,0.277,57.8,10.4,2008.71,3.39,0
28/8/2022,4.7,1.11,1.1,0.193,57.6,4.8,1991.49,1.32,0
29/8/2022,4.22,1.05,1.53,0.442,57.6,5.5,1986.17,-2.87,0
30/8/2022,4.5,1.17,1.48,0.12,57.4,5,1997.58,-5.85,0
31/8/2022,4.63,0.97,1.58,0.336,57.3,6.5,1985.32,-2.74,0
1/9/2022,4.6,1.01,1.91,0.249,57.1,9,2002.28,0.47,0
2/9/2022,5.1,0.93,1.71,0.444,57,9.8,2028.35,-1.9,0
3/9/2022,4.63,0.98,1.72,0.282,57,5.3,1987.87,-2.13,0
4/9/2022,4.35,0.96,2.14,0.206,56.9,6.8,2001.98,-1.77,0
5/9/2022,4.53,1.18,1.54,0.211,57,6.1,2016.96,-0.22,0
6/9/2022,4.19,1.01,2.31,0.233,57,3.9,2011.33,2.35,0
7/9/2022,4.53,1.09,1.55,0.108,56.8,10.7,2002.36,0,0
8/9/2022,4.37,1.04,1.78,0.139,56.8,8.5,2002.38,0.19,0
9/9/2022,4.72,0.95,1.67,0.03,56.9,6.1,1992.29,-0.67,0
10/9/2022,4.42,1.06,1.79,0.108,56.8,8.8,2001.17,-1.5,0
11/9/2022,4.51,1.14,1.89,0.202,56.8,8,2006.28,2.68,0
12/9/2022,4.4,0.96,1.89,0.215,56.8,5.7,2014.9,2.23,0
13/9/2022,4.87,1.16,1.53,-0.021,56.9,6.1,1997.65,6.14,0
14/9/2022,4.46,0.99,1.42,0.155,56.8,8.4,2001.96,1.83,0
15/9/2022,4.89,1.03,2.51,0.216,56.7,3.5,1994.36,-1.5,0
16/9/2022,4.68,1.13,1.62,0.134,56.9,8.7,2006.11,-2.71,0
17/9/2022,4.61,1.01,1.97,0.078,57,4.8,2011.7,2.86,0
18/9/2022,4.59,1.08,1.28,0.091,57.1,8.3,2010.16,-2.44,0
19/9/2022,4.59,1.05,1.68,0.069,57.2,5.2,1992.16,2.43,0
20/9/2022,4.12,1.09,1.73,0.05,57.3,5.8,2005.33,-2.28,0
21/9/2022,4.45,0.84,1.91,0.121,57.5,5.1,1997.09,1.05,0
22/9/2022,4.68,0.89,0.95,0.325,57.5,4,2013.97,-3.18,0
23/9/2022,4.5,1.14,1.82,0.01,57.4,4.5,2002.25,2.34,0
24/9/2022,4.22,1.18,1.43,0.043,57.4,7.8,1988.67,-3.7,0
25/9/2022,4.49,0.99,1.87,0.059,57.7,0.4,2001.67,0.82,0
26/9/2022,4.84,1.05,1.47,-0.014,57.5,2.6,2008.45,-0.59,0
27/9/2022,4.75,1.11,1.52,0.154,57.5,3.6,2006.31,0.31,0
28/9/2022,4.49,1.15,1.7,-0.203,57.4,2.9,1998.75,-1.19,0
29/9/2022,4.69,0.87,1.47,-0.029,57.4,8,1998.02,-1.26,0
30/9/2022,4.43,0.99,1.64,0.095,57.3,7.5,1994,0.46,0
1/10/2022,4.16,1.04,1.43,-0.026,57.2,6.2,1999.93,-3.01,0
2/10/2022,4.32,1.15,1.24,-0.089,57,3.7,1995.32,-3.02,0
3/10/2022,4.81,1.33,2.1,0.027,57.1,7.7,2013.58,-1.08,0
4/10/2022,4.45,1.05,1.4,0.063,57.2,1.8,1994.87,-1.19,0
5/10/2022,4.45,0.94,1.74,-0.017,57.2,9.3,2005.11,-3.02,0
6/10/2022,4.44,1.12,2.02,-0.128,57.2,3.7,2004.43,2.77,0
7/10/2022,4.88,1.21,1.61,-0.013,57.2,4.5,2013.34,-1,0
8/10/2022,4.83,1.09,1.55,-0.109,57.2,4.2,2014.78,-0.68,0
9/10/2022,4.95,0.99,1.87,-0.004,57.2,3,2010.85,-3.98,0
10/10/2022,4.47,1.17,2.14,0.06,57.3,9,2007.42,6.21,0
11/10/2022,4.57,1.14,1.46,-0.359,57.4,6.7,1993.4,7.28,0
12/10/2022,4.21,0.98,1.76,-0.097,57.3,7.6,1993.2,-2.34,0
13/10/2022,4.81,1.12,1.29,-0.291,57.3,2.8,1995.44,3.68,0
14/10/2022,4.28,1.18,1.69,0.117,57.4,5.6,2011.41,-0.28,0
15/10/2022,4.56,1.2,1.82,-0.183,57.2,6.3,2004.63,4.81,0
16/10/2022,4.3,1.07,1.56,-0.071,57,5.9,2012.58,1.01,0
17/10/2022,4.4,1.04,1.68,-0.158,57,3.1,2013.93,0.3,0
18/10/2022,4.35,1.2,1.4,-0.243,57.1,7.6,1996.64,-7.5,0
19/10/2022,4.4,0.96,1.85,-0.264,57,5.7,2004.22,-2.64,0
20/10/2022,4.42,1.12,2.14,-0.021,57,3.6,2003.77,0.06,0
21/10/2022,4.42,0.94,1.5,-0.093,56.9,1.9,2000.63,0.6,0
22/10/2022,4.7,1.18,1.64,-0.002,56.8,6.9,1998.56,-3.64,0
23/10/2022,4.31,1.05,1.98,-0.198,56.9,10.6,2015.75,-2.19,0
24/10/2022,4.58,1.21,2.2,-0.182,56.7,3.8,2004.43,1.66,0
25/10/2022,4.78,1.13,1.39,-0.245,56.7,6.2,2004.04,-4.15,0
26/10/2022,4.44,0.96,1.79,-0.254,56.6,8.2,1995.88,0.4,0
27/10/2022,4.4,1.22,1.92,-0.336,56.5,3.5,2010.66,3.71,0
28/10/2022,4.51,1.23,1.81,-0.23,56.6,5.1,1993.86,1.16,0
29/10/2022,4.79,1.17,1.1,-0.323,56.5,4.4,2008.46,1.01,0
30/10/2022,4.6,1,2,-0.206,56.5,8.2,2008.74,-6.06,0
31/10/2022,4.46,1.05,2.3,-0.239,56.4,9,1999.79,-2.47,0
1/11/2022,4.66,1.09,1.89,-0.232,56.3,6.7,2007.1,6.16,0
2/11/2022,4.35,1.01,1.54,-0.099,56.4,4.8,2005.78,-1.8,0
3/11/2022,4.71,1.25,1.7,-0.274,56.6,5.7,2003.53,3.79,0
4/11/2022,4.66,1.09,2.39,-0.199,56.4,5.4,2004.05,-1.83,0
5/11/2022,4.52,0.81,2.13,-0.074,56.4,4.8,2004.54,-0.83,0
6/11/2022,4.42,1.11,2.05,-0.152,56.5,6.7,2005.23,1.55,0
7/11/2022,4.42,1.04,1.97,-0.171,56.4,8.1,2004.53,0.3,0
8/11/2022,4.71,1.07,1.67,-0.32,56.5,8.1,1992.89,1.14,0
9/11/2022,4.85,1.04,1.81,-0.268,56.4,7.2,2002.41,-2.46,0
10/11/2022,4.48,1.16,1.85,-0.426,56.4,7.4,2006.58,-3.41,0
11/11/2022,4.71,1.19,2.04,-0.246,56.4,7.3,2004.91,-2.66,0
12/11/2022,4.21,1.11,2.33,-0.27,56.5,4.9,2013.47,-1.6,0
13/11/2022,4.51,1.04,2.21,-0.296,56.4,8,2010.14,-0.69,0
14/11/2022,4.63,1.07,1.45,-0.197,56.4,6.6,1995.23,3.11,0
15/11/2022,4.46,1.08,1.95,-0.421,56.5,5.2,2002.27,0.26,0
16/11/2022,4.46,1,2.11,-0.137,56.4,8.7,2000.83,1.45,0
17/11/2022,4.52,1.14,2.07,-0.21,56.4,6.9,2003.9,0.42,0
18/11/2022,4.72,1.12,1.7,-0.306,56.2,8.7,2003.91,-3.35,0
19/11/2022,4.63,1.23,2.77,-0.313,56.1,10.1,2010.06,0.05,0
20/11/2022,4.22,1.2,1.51,-0.249,56.1,6.6,2005.72,0.39,0
21/11/2022,4.25,1.01,1.57,-0.143,56,8.8,2016.25,2.28,0
22/11/2022,4.56,1.16,1.97,-0.283,56,5.2,2006.36,-3.21,0
23/11/2022,4.78,0.98,2.54,-0.277,56,12,1995.64,-6.12,0
24/11/2022,4.15,1.15,1.65,-0.287,56,6.3,1999.28,0.53,0
25/11/2022,4.61,1.03,1.83,-0.107,56.1,8.2,2009.99,1.06,0
26/11/2022,4.61,0.98,2.23,-0.319,56.1,12,1987.81,-0.54,0
27/11/2022,5,1.11,1.91,-0.282,56.1,9,1990.5,0.08,0
28/11/2022,4.65,0.81,1.81,-0.128,56.2,7.2,2004.06,2.64,0
29/11/2022,4.81,0.9,2.09,-0.256,56.3,11.2,2013.47,-1.38,0
30/11/2022,4.77,1.06,2,-0.152,56.4,11.3,2017.03,-0.84,0
1/12/2022,4.32,1.09,2.23,-0.352,56.5,8.8,2001.79,0.24,0
2/12/2022,4.91,1.04,2.31,-0.276,56.5,9.2,2014.57,-3.66,0
3/12/2022,4.81,0.92,2.02,-0.101,56.6,9.5,2004.69,-0.46,0
4/12/2022,4.87,1,2.02,-0.312,56.6,10.1,1988.65,-0.19,0
5/12/2022,5.56,1.12,2,-0.253,56.6,6.9,2003.88,4.91,0
6/12/2022,4.37,1.14,2.08,-0.206,56.6,10.5,1997.78,-0.89,0
7/12/2022,5.14,1.08,1.95,-0.324,56.7,14.6,2013.15,0.6,0
8/12/2022,4.75,1.2,1.94,-0.259,56.8,9.4,2003.71,2.76,0
9/12/2022,4.87,1.12,2.3,-0.199,57,10.1,1991.19,-2.51,0
10/12/2022,4.81,1,2.4,-0.198,57.1,9.1,1988.98,4.13,0
11/12/2022,4.74,1.05,1.49,-0.067,57.1,12.8,2003.76,5.29,0
12/12/2022,4.72,0.94,1.95,-0.033,57,14.2,1979.77,-0.09,0
13/12/2022,4.91,1.07,1.75,-0.265,57,14.3,1998.8,-1.62,0
14/12/2022,4.55,1.19,1.86,-0.16,57,9.6,2006.29,4.88,0
15/12/2022,5.01,1.15,2.08,-0.095,57.1,13.3,1993.41,2.39,0
16/12/2022,4.78,1.22,2.16,-0.002,57.1,15.3,2013.92,0.25,0
17/12/2022,4.65,1.05,1.93,-0.073,57.1,13.6,2015.89,4.28,0
18/12/2022,4.79,1.21,1.39,-0.106,57.2,13.7,1993.82,3.96,0
19/12/2022,5.14,1.06,1.68,-0.059,57.2,12,2001,-1.01,0
20/12/2022,4.79,1.23,2.24,-0.049,57.1,13.6,2013.93,0.75,0
21/12/2022,4.98,1.08,1.15,-0.2,57.3,15.8,2003.97,1.73,0
22/12/2022,4.77,1.15,2.33,-0.078,57.1,14.1,1990.04,0.09,0
23/12/2022,5.08,1.23,2.13,0.058,57.3,11.1,2002.56,-4.17,0
24/12/2022,5.07,1.06,2.38,-0.098,57.3,12.9,1995.46,-2.81,0
25/12/2022,5.31,1.1,1.92,-0.055,57.4,16.4,2015.08,-4.07,0
26/12/2022,4.92,1.21,1.37,-0.082,57.4,14.8,2010.05,1.48,0
27/12/2022,5.09,1.07,2.12,-0.279,57.4,14.6,2000.86,-3.55,0
28/12/2022,4.99,0.95,2.37,-0.035,57.5,13.4,2005.42,0.58,0
29/12/2022,5.24,1.29,2.27,0.003,57.6,17,1990.92,5.5,0
30/12/2022,4.84,1.03,1.8,-0.068,57.5,18.2,1996.46,4.28,0
31/12/2022,5.14,1.1,2.02,-0.122,57.6,17.5,2019.53,-5.51,0
1/1/2023,4.96,1.2,1.84,-0.084,57.5,18.1,2004.54,-3.84,0
2/1/2023,5,1.02,1.76,0.091,57.5,14.6,2013.3,-2.33,0
3/1/2023,5.04,0.98,2.29,0.222,57.6,14.5,2006.33,-3.51,0
4/1/2023,5.08,1.11,1.65,0.173,57.7,15.4,2017.15,-4.96,0
5/1/2023,5.01,0.9,1.74,-0.089,57.8,15.9,1984.02,-0.03,0
6/1/2023,5.09,1.05,1.68,0.141,57.7,18.9,2002.13,2.12,0
7/1/2023,5.37,1.1,1.57,-0.001,57.8,18.5,2020.46,2.86,0
8/1/2023,5.26,1.05,2.06,0.017,57.7,17.4,2013.57,-1.42,0
9/1/2023,5.25,0.93,2.37,0.039,57.9,13.7,2017.27,-0.82,0
10/1/2023,4.99,1.24,1.97,0.166,57.9,13.3,2003.95,1.07,0
11/1/2023,4.91,1.09,1.58,0.201,57.7,17.4,1998.65,-0.33,0
12/1/2023,5.29,1.22,2.28,0.105,57.6,18.8,1993.75,2.43,0
13/1/2023,5.28,1.05,2.54,0.116,57.6,17.1,1993.05,1.29,0
14/1/2023,5.41,0.99,1.84,0.18,57.6,21.2,2012.09,-1.13,0
15/1/2023,5,1.11,1.89,0.199,57.8,15.4,2009.15,-5.57,0
16/1/2023,5.09,1.06,2.19,0.269,57.7,15.3,2003.36,4.5,0
17/1/2023,4.81,0.96,2.53,0.032,57.7,16.6,2009.11,-2.06,0
18/1/2023,5.07,1.23,1.89,0.171,57.6,16.6,2005.45,1.07,0
19/1/2023,5.35,1.02,1.65,0.071,57.6,19.3,2013.65,-5.75,0
20/1/2023,5.07,0.9,2.24,0.181,57.8,17.5,2013.56,-0.03,0
21/1/2023,5.3,1.21,2.29,0.171,57.6,15.4,1993.37,0.3,0
22/1/2023,5.14,1.03,2.06,0.197,57.7,20.5,2006.77,0.45,0
23/1/2023,5.25,1.02,1.89,0.129,57.7,15.3,1987.34,9.04,0
24/1/2023,4.97,0.9,2.36,0.068,57.7,16.9,2005.36,-1.89,0
25/1/2023,5.22,1.25,2.22,0.014,57.8,15.9,2010.08,2.46,0
26/1/2023,4.61,0.95,1.83,0.217,57.7,19.7,1990.9,1.57,0
27/1/2023,5.18,1.09,2.08,0.193,57.8,19.9,1999.87,-2.04,0
28/1/2023,4.9,1.17,1.66,0.175,58,23.5,2004.13,2.42,0
29/1/2023,5.48,1.12,2.28,0.381,58,21.6,2006.38,-0.49,0
30/1/2023,5.4,1.07,2,0.168,58.3,22.8,2001.26,2.63,0
31/1/2023,5.34,0.91,1.95,0.401,58.2,20.7,1992.32,5.88,0
1/2/2023,5.56,1,2.07,0.427,58.3,18.3,2003.51,0.45,0
2/2/2023,5.07,1.1,2.09,0.074,58.4,20.6,1987.52,-0.84,0
3/2/2023,5.62,1,2.35,0.283,58.4,21.7,2001.72,3.15,0
4/2/2023,5.47,1.1,2.26,0.238,58.2,22.1,1999.64,4.19,0
5/2/2023,5.24,1.15,2.04,-0.01,58.1,19.9,2002.71,-2.65,0
6/2/2023,5.52,1.18,2.32,0.14,58.3,21.9,1998.46,-1.36,0
7/2/2023,5.08,0.96,2.22,0.365,58.2,19.2,1988.98,2.03,0
8/2/2023,5.14,1.3,1.97,0.493,58.2,19.1,2000.39,-0.4,0
9/2/2023,5.19,1.16,2.06,0.383,58.1,19.1,2013.36,-2.86,0
10/2/2023,5.21,1.08,2.06,0.327,58.2,21.5,2016.67,1.62,0
11/2/2023,5.12,1.19,2.26,0.295,58.1,19.3,2028.45,2.01,0
12/2/2023,5.58,1.32,2,0.466,58.1,20.9,2020.98,-1,0
13/2/2023,5.29,0.94,1.99,0.514,58.1,23.7,1992.09,0.18,0
14/2/2023,5.42,1.06,2.7,0.241,58,19.9,1999.98,-1.73,0
15/2/2023,5.24,0.84,2.4,0.1,58,21.1,2003.84,-3.29,0
16/2/2023,4.99,1.1,1.89,0.09,58.1,22.4,2003.21,-1.49,0
17/2/2023,5.42,1.12,2.29,0.432,58.2,22.8,2004.76,0.22,0
18/2/2023,4.99,1.08,2.16,0.294,58.2,21.5,2028.14,-4.43,0
19/2/2023,5.36,1.02,2.24,0.316,58.2,24.2,1993.25,-1.27,0
20/2/2023,5.11,0.88,2.17,0.117,58.2,23.9,1996.94,0.26,0
21/2/2023,5.78,1.12,2.49,0.219,58.4,25.1,2020.51,3.58,0
22/2/2023,5.57,1.23,2.23,0.262,58.3,22.7,1997.91,-0.94,0
23/2/2023,5.42,1.02,2.11,0.31,58.3,22,2008.01,-3.74,0
24/2/2023,5.66,1.13,2.45,0.247,58.3,21.8,2014.42,-0.63,0
25/2/2023,5.24,0.92,2.21,0.18,58.4,23.8,2008.94,-1.7,0
26/2/2023,5.52,1.13,2.18,0.201,58.5,22.6,2006,1.66,0
27/2/2023,5.46,1.04,2.24,0.397,58.5,22.3,2013.47,-1.01,0
28/2/2023,5.47,1.01,2.12,0.296,58.5,22.6,1995.15,-8.13,0
1/3/2023,5.68,1.01,2.15,0.328,58.6,22.2,1999.12,11.07,0
2/3/2023,5.58,1.04,1.97,0.172,58.3,24.1,2009.44,0.43,0
3/3/2023,5.49,1.12,1.93,-0.038,58.2,20.9,1983.39,0.27,0
4/3/2023,5.11,0.95,1.85,0.199,58.1,24.4,2018.25,-4.62,0
5/3/2023,5.25,1.04,1.74,0.159,58.1,25.3,2007.12,-4.39,0
6/3/2023,5.42,1.08,1.89,0.275,58,22.8,2005.62,-0.28,0
7/3/2023,5.47,0.97,2.11,0.562,58,27.9,1987.79,1.01,0
8/3/2023,5.23,1.26,2.19,0.296,58,24.2,1991.23,2.11,0
9/3/2023,5.94,1,2.08,0.493,58,21.1,2000.11,0.71,0
10/3/2023,5.76,1.01,1.46,0.27,57.9,23.7,2012.17,-3.56,0
11/3/2023,5.59,0.98,2.64,0.142,57.9,24.5,1983.33,-7.51,0
12/3/2023,5.48,1.26,2.5,0.232,57.6,25.3,2011.98,-0.3,0
13/3/2023,5.43,1.14,2.31,0.368,57.6,23.9,2000.5,-1.6,0
14/3/2023,5.28,0.99,2.75,0.365,57.6,22.5,2001.87,-3.79,0
15/3/2023,5.49,1.19,1.88,0.116,57.6,22.4,2006.64,2.48,0
16/3/2023,5.53,1.1,2.75,0.19,57.5,23.3,2006.8,-4.73,0
17/3/2023,5.23,1.11,1.89,0.013,57.5,23.5,1996.98,1.85,0
18/3/2023,5.55,1.05,2.25,0.23,57.4,22.4,2010.36,-4.23,0
19/3/2023,5.45,1.01,1.8,0.293,57.3,23.3,1980.91,0.4,0
20/3/2023,5.11,1.12,2.19,0.133,57.4,26.1,1999.61,2.8,0
21/3/2023,5.32,1.03,2.31,0.053,57.6,28.1,2005.65,-1.01,0
22/3/2023,5.41,1.26,2.14,0.146,57.6,26.4,2000.66,5.07,0
23/3/2023,5.87,0.96,2.41,0.142,57.5,27.5,1985.84,5.75,0
24/3/2023,5.61,1.24,2.22,0.099,57.5,26.8,2011.7,0.71,0
25/3/2023,5.23,1.07,2.04,0.098,57.6,26.6,1991.63,1.62,0
26/3/2023,5.59,1.11,2.03,0.053,57.7,24.3,2003.44,3.18,0
27/3/2023,5.19,1.17,2.44,0.16,58,25.2,2005.65,1.63,0
28/3/2023,5.71,1.02,2.01,0.124,57.9,24.1,2004.32,1.31,0
29/3/2023,5.4,1.17,2.48,-0.058,57.9,24.5,2015.81,-1.57,0
30/3/2023,5.48,0.81,2.57,-0.071,58.1,25.1,2003.59,-5.06,0
31/3/2023,5.76,1.01,1.71,-0.006,58.2,26.4,2008.4,-4.17,0
1/4/2023,5.24,0.99,2.55,0.083,58,25.8,2003.57,7.15,0
2/4/2023,5.22,0.96,2.83,0.014,58,24.7,2010.26,0.97,0
3/4/2023,5.38,1.06,2.29,-0.076,58.2,25.1,2018.06,-0.74,0
4/4/2023,5.71,1.12,2.4,0.004,58.5,25.9,2005.51,3.79,0
5/4/2023,5.2,1.15,2.53,-0.065,58.5,26.3,2011.95,-2.25,0
6/4/2023,4.93,1.11,2.14,0.046,58.5,21.9,2018.69,1.75,0
7/4/2023,5.41,1.02,2.28,-0.019,58.4,22.8,2017.71,0.23,0
8/4/2023,5.61,1.12,1.83,-0.094,58.6,27.1,2000.28,1.38,0
9/4/2023,5.74,1.1,2.27,-0.049,58.7,24.8,2014.5,-1.01,0
10/4/2023,5.4,1.18,2.38,0.049,58.6,24,2006.63,-2.89,0
11/4/2023,5.41,1.16,2.38,-0.149,58.6,24.3,2015.31,-2.47,0
12/4/2023,5.72,1.09,2.55,-0.062,58.6,24.3,2009.83,-2.35,0
13/4/2023,5.12,0.99,2,-0.119,58.7,25.9,2006.9,-0.01,0
14/4/2023,5.41,1.02,2.07,-0.079,58.6,22.5,2008.48,-4.67,0
15/4/2023,5.53,1.03,2.8,-0.196,58.5,24.8,2006.7,-3.74,0
16/4/2023,5.58,1.05,2.19,-0.129,58.3,25.2,2007.09,0.41,0
17/4/2023,5.38,1.11,2.3,-0.038,58.4,25.4,2002.56,-0.38,0
18/4/2023,5.49,1.15,2.22,-0.252,58.4,25,2001.63,0.57,0
19/4/2023,4.98,1.08,1.99,-0.299,58.5,25.6,2021.78,-0.14,0
20/4/2023,5.34,1.08,2.73,-0.304,58.6,23.3,2008.93,7.56,0
21/4/2023,5.56,1.1,2.09,-0.3,58.6,22.5,1998.42,0.38,0
22/4/2023,5.27,1.03,1.91,-0.132,58.6,29.3,2001.38,-1.14,0
23/4/2023,5.48,0.99,2.11,-0.34,58.6,23.7,2014.72,0.3,0
24/4/2023,5.55,0.91,1.65,-0.237,58.6,23.9,1996.8,3.06,0
25/4/2023,5.39,1.01,2.05,-0.152,58.8,25.5,1989.34,-0.15,0
26/4/2023,5.49,1.13,1.96,-0.18,58.8,27.3,1990.08,2.05,0
27/4/2023,5.26,1.01,2.44,-0.267,58.7,22.9,1986.87,1.19,0
28/4/2023,5.41,1.06,2.05,-0.216,58.8,22,1991.17,-0.87,0
29/4/2023,5.57,1.13,2.52,-0.23,59,21.4,1992.36,0.33,0
30/4/2023,5.47,1.14,2.68,-0.269,58.8,27,2018.02,4.8,0
1/5/2023,5.32,0.98,2.49,-0.274,59,21.6,2003.71,0.73,0
2/5/2023,5.48,1.18,2.19,-0.035,59,23.6,2000.54,-2.96,0
3/5/2023,5.57,1.2,2.3,-0.182,59.1,21.6,1989.74,-0.96,0
4/5/2023,5.02,0.97,1.8,-0.02,59.2,20.6,2002.74,-6.34,0
5/5/2023,5.65,1,2.22,-0.322,59.1,22.8,1986.8,0.41,0
6/5/2023,5.35,1.2,2.01,-0.285,59.2,21.4,2000.48,3.94,0
7/5/2023,5.5,1.07,2.47,-0.414,59.2,21.8,2024.82,-4.02,0
8/5/2023,5.65,0.86,3.04,-0.365,59,27.1,2010.81,0.45,0
9/5/2023,5.13,0.94,2.42,-0.097,58.9,23.8,2002.08,2.96,0
10/5/2023,5.25,1.06,1.67,-0.342,59,24.7,2011.16,3.27,0
11/5/2023,5.33,0.97,2.16,-0.1,58.9,24.4,1998.97,3.84,0
12/5/2023,5.23,1.04,2.31,-0.419,59,22.4,1996.18,-5.6,0
13/5/2023,5.73,1.09,2.3,-0.402,59.1,21.6,2021.22,1.51,0
14/5/2023,5.2,1.23,2.05,-0.332,59.3,22.9,1992.76,-4.52,0
15/5/2023,5.26,1.05,2.35,-0.305,59.3,22.6,2000.65,-2.99,0
16/5/2023,5.4,1.19,1.9,-0.207,59.3,21,2007.25,2.46,0
17/5/2023,5.12,1.23,1.99,-0.255,59.2,22.3,1994.83,0.47,0
18/5/2023,5.27,1.23,2.47,-0.342,59.3,20.5,2010.7,2.18,0
19/5/2023,5.41,1.11,1.97,-0.313,59.3,21.5,2001.13,-2.79,0
20/5/2023,5.27,0.89,2.44,-0.331,59.4,21,2010.83,4.42,0
21/5/2023,5.31,1.13,1.87,-0.389,59.6,19,2010.05,2.07,0
22/5/2023,5.22,1.19,2.81,-0.385,59.5,16.7,2001.77,2.67,0
23/5/2023,5.02,1.08,2.05,-0.192,59.5,19.4,2021.3,-3.24,0
24/5/2023,5.38,1.26,2.22,-0.475,59.5,24.8,1997.55,3.51,0
25/5/2023,5.66,1.17,2.38,-0.128,59.4,20.4,2017.69,-0.95,0
26/5/2023,5.3,1.14,2.12,-0.322,59.4,22.4,2015.95,-1.83,0
27/5/2023,5.34,1.19,2.33,-0.362,59.5,16.5,2021.91,1.88,0
28/5/2023,5.42,1.12,2.46,-0.207,59.4,18.6,2005.94,1.75,0
29/5/2023,5.02,0.83,2.58,-0.128,59.6,17.7,1996.32,-2.54,0
30/5/2023,5.61,1.03,2.53,-0.161,59.4,19.9,2024.97,6.17,0
31/5/2023,5.3,1.2,2.24,-0.218,59.5,25,2000.86,5.44,0
1/6/2023,5.58,1,2.25,-0.155,59.6,20.9,1996.07,1.82,0
2/6/2023,5.1,1.06,2.99,-0.43,59.5,23.3,2002.31,1.29,0
3/6/2023,5.6,0.98,2.58,-0.305,59.4,19.2,1994.4,0.99,0
4/6/2023,5.39,1.26,2.01,-0.339,59.2,22.3,2009.48,-4.65,0
5/6/2023,5.34,1.25,2.32,-0.119,59.1,23.6,1998.16,0.34,0
6/6/2023,5.26,1,2.19,-0.274,59.3,19,2001.34,0.3,0
7/6/2023,5.16,1.1,2.25,-0.144,59.2,18,2013.9,-1.73,0
8/6/2023,5.44,1.02,1.92,-0.168,59.4,16.3,2010.46,-0.93,0
9/6/2023,5.22,1.15,2.17,-0.301,59.3,18.2,2004.38,-7.14,0
10/6/2023,4.79,1.14,2.84,-0.266,59.4,18.8,2005.93,-3.29,0
11/6/2023,4.95,1.17,2.47,-0.071,59.3,22.5,2004.35,2.77,0
12/6/2023,5.13,1.12,1.55,-0.27,59.2,15.7,1999.91,5.19,0
13/6/2023,5.22,1.38,2.66,-0.172,59.2,18.3,2004.2,-2.83,0
14/6/2023,5.14,0.98,2.62,-0.254,59.1,14.3,2009.14,0.55,0
15/6/2023,5.39,0.91,2.19,-0.199,59,16.9,2002.97,3.3,0
16/6/2023,4.75,1.05,2.51,-0.163,59,18.3,2008.43,-1.56,0
17/6/2023,5.16,0.93,2.04,-0.228,59,18.5,1995.86,2.03,0
18/6/2023,4.76,0.94,2.16,-0.237,59.1,18.5,1998.19,-0.1,0
19/6/2023,5.26,0.98,2.75,-0.103,59.2,17.9,1996.89,3.57,0
20/6/2023,5.09,0.99,2.22,-0.207,59.3,18.1,1998.58,-3.85,0
21/6/2023,5.18,0.99,1.74,-0.194,59.4,16.9,2017.11,-3.31,0
22/6/2023,4.91,1.14,2.28,-0.197,59.4,14.5,2011.5,0.84,0
23/6/2023,5.33,1.03,2.28,-0.101,59.3,12.8,1993.47,0.29,0
24/6/2023,5.28,1.07,2.66,0.011,59.3,15.2,2008.62,-0.17,0
25/6/2023,5.18,1.17,2.3,0.077,59.4,15.8,2000.34,1.73,0
26/6/2023,5.03,1.01,2.17,-0.136,59.5,18.5,1997.42,-2.79,0
27/6/2023,5.16,1.06,2.61,0.162,59.6,15.6,1989.39,-4.11,0
28/6/2023,4.89,1.12,2.34,-0.144,59.7,15.2,2013.97,-1.5,0
29/6/2023,5.2,0.89,2.07,0.075,59.6,16.2,1990.61,-1.16,0
30/6/2023,5.35,0.85,2.65,-0.095,59.6,14.7,2003.73,-0.85,0
1/7/2023,5.22,1.12,2.36,-0.099,59.6,16.7,1994.79,3.81,0
2/7/2023,4.86,1.13,2.3,-0.077,59.7,18.9,2012.01,2.31,0
3/7/2023,5.07,1.29,2.35,0.003,59.7,19.1,2000.91,1.6,0
4/7/2023,4.73,1.1,1.98,0.077,59.7,14.8,2002.91,0.67,0
5/7/2023,5.09,1.17,2.14,0.096,59.8,15.1,2003.25,-1.3,0
6/7/2023,5.06,1.07,2.3,-0.055,59.7,17.4,2007.28,-2.56,0
